user_id,created_at,company_id,language,activated_at,state
4085.00,18-09-13 15:28,2280,spanish,,pending
4086.00,18-09-13 4:39,5561,english,,pending
4087.00,18-09-13 15:56,12174,german,18-09-13 15:58,active
4088.00,18-09-13 12:48,8921,french,18-09-13 12:49,active
4089.00,18-09-13 15:44,12347,english,,pending
4090.00,18-09-13 16:35,11284,english,18-09-13 16:36,active
4091.00,18-09-13 16:51,1,english,18-09-13 16:52,active
4092.00,18-09-13 12:28,12175,english,18-09-13 12:30,active
4093.00,18-09-13 14:30,6156,english,,pending
4094.00,19-09-13 6:43,767,english,,pending
4095.00,19-09-13 16:24,10751,spanish,19-09-13 16:25,active
4096.00,19-09-13 4:42,2845,spanish,,pending
4097.00,19-09-13 16:43,605,english,19-09-13 16:45,active
4098.00,19-09-13 10:24,12340,french,19-09-13 10:26,active
4099.00,19-09-13 13:22,11,french,19-09-13 13:24,active
4100.00,19-09-13 7:04,6,english,,pending
4101.00,19-09-13 19:19,11967,english,,pending
4102.00,19-09-13 11:53,3649,russian,19-09-13 11:54,active
4103.00,19-09-13 11:02,4967,english,19-09-13 11:04,active
4104.00,19-09-13 19:50,15,german,19-09-13 19:52,active
4105.00,19-09-13 9:28,10065,english,19-09-13 9:29,active
4106.00,19-09-13 8:29,122,english,,pending
4107.00,19-09-13 4:50,711,japanese,,pending
4108.00,19-09-13 11:29,2641,english,19-09-13 11:30,active
4109.00,19-09-13 18:37,4395,english,19-09-13 18:38,active
4110.00,19-09-13 15:09,3,english,,pending
4111.00,19-09-13 12:20,6924,arabic,,pending
4112.00,19-09-13 9:50,5334,english,,pending
4113.00,19-09-13 7:02,8828,english,19-09-13 7:03,active
4114.00,19-09-13 11:31,9479,english,19-09-13 11:33,active
4115.00,19-09-13 12:40,10282,english,19-09-13 12:41,active
4116.00,19-09-13 11:52,1,german,19-09-13 11:54,active
4117.00,19-09-13 2:23,11794,portugese,,pending
4118.00,19-09-13 5:11,2144,spanish,19-09-13 5:13,active
4119.00,19-09-13 3:04,3741,spanish,19-09-13 3:05,active
4120.00,19-09-13 18:34,1,english,19-09-13 18:35,active
4121.00,19-09-13 18:22,10193,english,19-09-13 18:24,active
4122.00,19-09-13 8:46,2864,english,19-09-13 8:48,active
4123.00,19-09-13 7:23,7064,english,,pending
4124.00,20-09-13 19:56,4680,russian,,pending
4125.00,20-09-13 13:47,60,portugese,,pending
4126.00,20-09-13 13:38,2594,portugese,20-09-13 13:40,active
4127.00,20-09-13 8:47,19,portugese,20-09-13 8:48,active
4128.00,20-09-13 13:03,13098,english,,pending
4129.00,20-09-13 13:06,1,russian,20-09-13 13:07,active
4130.00,20-09-13 14:09,9740,english,,pending
4131.00,20-09-13 14:14,16,japanese,20-09-13 14:16,active
4132.00,20-09-13 17:32,105,english,,pending
4133.00,20-09-13 1:25,65,english,,pending
4134.00,20-09-13 16:16,1,portugese,20-09-13 16:18,active
4135.00,20-09-13 15:03,10438,french,20-09-13 15:04,active
4136.00,20-09-13 19:40,1,english,,pending
4137.00,20-09-13 11:23,6859,english,20-09-13 11:25,active
4138.00,20-09-13 11:41,98,japanese,,pending
4139.00,20-09-13 17:23,1855,english,20-09-13 17:24,active
4140.00,20-09-13 22:01,713,english,20-09-13 22:02,active
4141.00,20-09-13 7:41,12593,english,,pending
4142.00,20-09-13 11:26,1190,english,,pending
4143.00,20-09-13 13:54,8046,indian,,pending
4144.00,20-09-13 9:27,4679,french,,pending
4145.00,20-09-13 15:03,40,japanese,,pending
4146.00,20-09-13 7:49,1,english,,pending
4147.00,20-09-13 6:01,5209,english,20-09-13 6:03,active
4148.00,20-09-13 14:34,4861,spanish,,pending
4149.00,20-09-13 14:19,2,french,,pending
4150.00,20-09-13 10:17,32,japanese,,pending
4151.00,21-09-13 11:09,6228,spanish,,pending
4152.00,21-09-13 22:47,106,english,21-09-13 22:49,active
4153.00,21-09-13 22:12,13010,indian,21-09-13 22:14,active
4154.00,21-09-13 11:16,6,indian,,pending
4155.00,21-09-13 18:56,1,english,21-09-13 18:57,active
4156.00,21-09-13 11:17,3728,japanese,21-09-13 11:19,active
4157.00,21-09-13 17:41,5885,english,,pending
4158.00,21-09-13 20:16,597,japanese,21-09-13 20:18,active
4159.00,21-09-13 19:54,6307,arabic,21-09-13 19:55,active
4160.00,22-09-13 13:55,11136,english,22-09-13 13:56,active
4161.00,22-09-13 14:13,12453,spanish,22-09-13 14:14,active
4162.00,22-09-13 9:01,4139,japanese,,pending
4163.00,22-09-13 19:50,5151,arabic,22-09-13 19:52,active
4164.00,22-09-13 14:08,12051,english,,pending
4165.00,22-09-13 9:01,4555,english,,pending
4166.00,22-09-13 17:59,127,spanish,22-09-13 18:00,active
4167.00,22-09-13 5:09,7017,french,,pending
4168.00,23-09-13 10:02,2814,english,,pending
4169.00,23-09-13 11:33,3574,english,,pending
4170.00,23-09-13 9:32,8690,english,23-09-13 9:34,active
4171.00,23-09-13 7:56,8,arabic,,pending
4172.00,23-09-13 13:47,9488,english,23-09-13 13:48,active
4173.00,23-09-13 19:10,5380,arabic,,pending
4174.00,23-09-13 20:38,6231,arabic,,pending
4175.00,23-09-13 11:58,11164,korean,23-09-13 12:00,active
4176.00,23-09-13 12:05,665,english,,pending
4177.00,23-09-13 7:14,1,english,23-09-13 7:15,active
4178.00,23-09-13 13:06,71,english,,pending
4179.00,23-09-13 15:59,9022,english,23-09-13 16:01,active
4180.00,23-09-13 13:54,5160,english,,pending
4181.00,23-09-13 7:13,2988,french,,pending
4182.00,23-09-13 12:31,9019,french,23-09-13 12:32,active
4183.00,23-09-13 17:25,2,german,,pending
4184.00,23-09-13 7:10,9534,japanese,23-09-13 7:11,active
4185.00,23-09-13 11:11,9590,arabic,23-09-13 11:12,active
4186.00,23-09-13 15:02,12006,chinese,,pending
4187.00,23-09-13 13:58,30,english,23-09-13 13:59,active
4188.00,23-09-13 10:24,10,korean,23-09-13 10:26,active
4189.00,23-09-13 19:56,1,english,23-09-13 19:58,active
4190.00,23-09-13 8:40,1,english,23-09-13 8:41,active
4191.00,23-09-13 12:03,9128,french,,pending
4192.00,23-09-13 10:59,13122,arabic,23-09-13 11:01,active
4193.00,23-09-13 11:40,791,english,,pending
4194.00,23-09-13 1:58,4,english,,pending
4195.00,23-09-13 19:09,13,arabic,23-09-13 19:10,active
4196.00,23-09-13 18:47,4110,english,,pending
4197.00,23-09-13 5:20,808,english,23-09-13 5:22,active
4198.00,23-09-13 17:40,2182,english,23-09-13 17:41,active
4199.00,23-09-13 9:50,11165,arabic,,pending
4200.00,23-09-13 13:11,8403,japanese,,pending
4201.00,24-09-13 12:23,2,english,,pending
4202.00,24-09-13 10:23,10705,chinese,24-09-13 10:25,active
4203.00,24-09-13 14:26,3268,english,24-09-13 14:27,active
4204.00,24-09-13 5:47,3494,english,24-09-13 5:49,active
4205.00,24-09-13 11:53,64,french,,pending
4206.00,24-09-13 5:10,8,french,,pending
4207.00,24-09-13 10:01,3713,english,24-09-13 10:03,active
4208.00,24-09-13 12:58,49,french,,pending
4209.00,24-09-13 10:30,10667,english,24-09-13 10:32,active
4210.00,24-09-13 17:58,2711,english,24-09-13 18:00,active
4211.00,24-09-13 3:42,5909,japanese,24-09-13 3:43,active
4212.00,24-09-13 9:54,74,italian,24-09-13 9:56,active
4213.00,24-09-13 23:28,10457,english,,pending
4214.00,24-09-13 11:01,4297,spanish,,pending
4215.00,24-09-13 22:46,6287,english,,pending
4216.00,24-09-13 18:16,4,italian,24-09-13 18:17,active
4217.00,24-09-13 14:32,11047,japanese,,pending
4218.00,24-09-13 14:23,180,english,24-09-13 14:24,active
4219.00,24-09-13 18:18,3676,portugese,24-09-13 18:19,active
4220.00,24-09-13 15:32,2852,french,24-09-13 15:34,active
4221.00,24-09-13 14:31,8275,english,24-09-13 14:32,active
4222.00,24-09-13 14:14,4086,english,,pending
4223.00,24-09-13 14:25,3219,arabic,,pending
4224.00,24-09-13 22:57,3139,portugese,24-09-13 22:58,active
4225.00,24-09-13 2:25,8748,japanese,24-09-13 2:27,active
4226.00,24-09-13 11:02,2,russian,24-09-13 11:03,active
4227.00,24-09-13 11:16,1,russian,24-09-13 11:17,active
4228.00,24-09-13 15:22,5913,english,24-09-13 15:23,active
4229.00,24-09-13 11:26,10614,english,24-09-13 11:28,active
4230.00,25-09-13 5:54,1290,french,,pending
4231.00,25-09-13 12:37,10472,spanish,25-09-13 12:38,active
4232.00,25-09-13 9:18,4645,english,,pending
4233.00,25-09-13 7:38,168,japanese,,pending
4234.00,25-09-13 13:41,4643,russian,25-09-13 13:43,active
4235.00,25-09-13 18:14,4079,french,25-09-13 18:15,active
4236.00,25-09-13 14:02,7,indian,25-09-13 14:03,active
4237.00,25-09-13 13:04,13047,japanese,,pending
4238.00,25-09-13 1:17,25,english,,pending
4239.00,25-09-13 16:49,7664,english,,pending
4240.00,25-09-13 13:44,1798,english,25-09-13 13:46,active
4241.00,25-09-13 17:34,2,english,,pending
4242.00,25-09-13 10:45,91,english,25-09-13 10:46,active
4243.00,25-09-13 9:58,142,english,,pending
4244.00,25-09-13 19:11,144,chinese,,pending
4245.00,25-09-13 12:18,9593,english,25-09-13 12:20,active
4246.00,25-09-13 12:10,3177,german,25-09-13 12:11,active
4247.00,25-09-13 8:28,79,english,25-09-13 8:29,active
4248.00,25-09-13 23:50,2,english,25-09-13 23:52,active
4249.00,25-09-13 17:33,6453,english,,pending
4250.00,25-09-13 12:17,2,english,,pending
4251.00,25-09-13 10:18,1421,english,25-09-13 10:20,active
4252.00,25-09-13 8:22,11628,english,25-09-13 8:24,active
4253.00,25-09-13 23:22,3,english,25-09-13 23:23,active
4254.00,25-09-13 14:17,1313,german,,pending
4255.00,25-09-13 17:47,64,spanish,25-09-13 17:49,active
4256.00,25-09-13 7:53,6104,japanese,25-09-13 7:55,active
4257.00,25-09-13 7:48,8192,english,,pending
4258.00,25-09-13 16:44,8,english,,pending
4259.00,25-09-13 18:45,22,english,25-09-13 18:47,active
4260.00,25-09-13 15:18,7894,english,,pending
4261.00,25-09-13 17:54,10494,english,,pending
4262.00,25-09-13 18:48,2738,chinese,,pending
4263.00,25-09-13 15:15,7126,chinese,25-09-13 15:17,active
4264.00,26-09-13 15:34,9672,japanese,26-09-13 15:36,active
4265.00,26-09-13 15:51,9298,english,26-09-13 15:52,active
4266.00,26-09-13 16:03,7445,english,,pending
4267.00,26-09-13 17:18,1,arabic,26-09-13 17:20,active
4268.00,26-09-13 22:51,10,german,26-09-13 22:53,active
4269.00,26-09-13 19:47,11953,english,,pending
4270.00,26-09-13 8:06,6157,english,,pending
4271.00,26-09-13 17:18,2652,japanese,26-09-13 17:19,active
4272.00,26-09-13 14:41,14,russian,26-09-13 14:43,active
4273.00,26-09-13 14:08,10892,english,26-09-13 14:10,active
4274.00,26-09-13 9:25,229,english,26-09-13 9:27,active
4275.00,26-09-13 12:49,8848,english,,pending
4276.00,26-09-13 16:44,14,spanish,,pending
4277.00,26-09-13 9:35,169,english,,pending
4278.00,26-09-13 11:41,9468,japanese,,pending
4279.00,26-09-13 2:51,12490,indian,26-09-13 2:53,active
4280.00,26-09-13 12:11,10525,portugese,26-09-13 12:12,active
4281.00,26-09-13 12:27,10835,german,26-09-13 12:28,active
4282.00,26-09-13 11:46,2,english,26-09-13 11:47,active
4283.00,26-09-13 11:58,2853,english,,pending
4284.00,26-09-13 9:05,4143,arabic,,pending
4285.00,26-09-13 13:38,12672,english,,pending
4286.00,26-09-13 14:01,22,chinese,,pending
4287.00,26-09-13 14:56,749,arabic,,pending
4288.00,27-09-13 18:16,59,english,27-09-13 18:17,active
4289.00,27-09-13 14:00,433,english,,pending
4290.00,27-09-13 12:27,991,english,,pending
4291.00,27-09-13 15:43,1,spanish,27-09-13 15:44,active
4292.00,27-09-13 17:37,8062,english,,pending
4293.00,27-09-13 10:25,10175,english,27-09-13 10:27,active
4294.00,27-09-13 11:35,3,english,,pending
4295.00,27-09-13 16:46,30,english,,pending
4296.00,27-09-13 7:55,5038,german,27-09-13 7:56,active
4297.00,27-09-13 21:28,3215,english,,pending
4298.00,27-09-13 16:47,1566,indian,27-09-13 16:48,active
4299.00,27-09-13 7:22,1767,english,27-09-13 7:24,active
4300.00,27-09-13 10:18,8476,english,,pending
4301.00,27-09-13 15:11,42,english,27-09-13 15:12,active
4302.00,27-09-13 18:35,353,chinese,,pending
4303.00,27-09-13 11:16,10126,japanese,,pending
4304.00,27-09-13 0:41,13016,spanish,27-09-13 0:42,active
4305.00,27-09-13 3:37,2287,japanese,27-09-13 3:39,active
4306.00,27-09-13 7:14,2667,english,27-09-13 7:16,active
4307.00,27-09-13 10:31,9948,german,27-09-13 10:33,active
4308.00,27-09-13 19:50,1489,korean,,pending
4309.00,27-09-13 2:59,9213,spanish,27-09-13 3:00,active
4310.00,27-09-13 14:22,8851,english,,pending
4311.00,27-09-13 16:12,12101,japanese,27-09-13 16:14,active
4312.00,27-09-13 6:42,76,spanish,27-09-13 6:44,active
4313.00,27-09-13 13:35,1057,german,27-09-13 13:37,active
4314.00,27-09-13 17:17,11857,german,,pending
4315.00,27-09-13 19:41,2495,english,,pending
4316.00,27-09-13 13:22,4428,english,27-09-13 13:24,active
4317.00,27-09-13 17:29,9753,chinese,27-09-13 17:31,active
4318.00,28-09-13 14:26,10318,korean,,pending
4319.00,28-09-13 18:52,10834,english,28-09-13 18:53,active
4320.00,28-09-13 6:49,6176,japanese,,pending
4321.00,28-09-13 10:41,5869,english,,pending
4322.00,28-09-13 15:16,12653,russian,28-09-13 15:18,active
4323.00,28-09-13 11:46,5293,english,28-09-13 11:48,active
4324.00,28-09-13 10:15,984,english,28-09-13 10:17,active
4325.00,28-09-13 9:20,5,english,28-09-13 9:22,active
4326.00,29-09-13 18:15,1292,english,29-09-13 18:16,active
4327.00,29-09-13 15:45,11002,french,29-09-13 15:47,active
4328.00,29-09-13 9:56,3019,english,,pending
4329.00,29-09-13 15:19,1,indian,29-09-13 15:21,active
4330.00,29-09-13 17:02,131,english,29-09-13 17:04,active
4331.00,29-09-13 15:18,1,japanese,,pending
4332.00,29-09-13 13:03,1,german,29-09-13 13:05,active
4333.00,29-09-13 9:01,21,english,,pending
4334.00,29-09-13 10:50,4210,chinese,29-09-13 10:51,active
4335.00,30-09-13 12:38,59,arabic,,pending
4336.00,30-09-13 3:46,11572,spanish,30-09-13 3:48,active
4337.00,30-09-13 5:27,154,french,,pending
4338.00,30-09-13 8:07,12511,english,30-09-13 8:09,active
4339.00,30-09-13 18:28,6,english,,pending
4340.00,30-09-13 14:39,5570,english,,pending
4341.00,30-09-13 14:39,7542,english,,pending
4342.00,30-09-13 16:21,11554,english,30-09-13 16:22,active
4343.00,30-09-13 9:33,315,english,,pending
4344.00,30-09-13 13:38,5988,french,30-09-13 13:40,active
4345.00,30-09-13 8:53,5333,german,,pending
4346.00,30-09-13 11:12,584,portugese,,pending
4347.00,30-09-13 10:40,9664,portugese,30-09-13 10:41,active
4348.00,30-09-13 17:28,67,indian,30-09-13 17:29,active
4349.00,30-09-13 21:06,10585,english,30-09-13 21:08,active
4350.00,30-09-13 10:28,9400,english,,pending
4351.00,30-09-13 11:54,3976,english,30-09-13 11:55,active
4352.00,30-09-13 14:22,9338,english,30-09-13 14:24,active
4353.00,30-09-13 18:32,9318,arabic,30-09-13 18:34,active
4354.00,30-09-13 13:34,295,english,30-09-13 13:35,active
4355.00,30-09-13 13:19,4018,english,,pending
4356.00,30-09-13 14:28,9591,english,,pending
4357.00,30-09-13 16:50,5324,japanese,,pending
4358.00,30-09-13 18:15,4,english,,pending
4359.00,30-09-13 21:01,7401,spanish,,pending
4360.00,30-09-13 18:35,4730,english,,pending
4361.00,30-09-13 11:17,11965,japanese,,pending
4362.00,30-09-13 17:39,82,chinese,,pending
4363.00,30-09-13 10:38,10540,english,30-09-13 10:40,active
4364.00,30-09-13 11:49,11309,chinese,30-09-13 11:50,active
4365.00,30-09-13 9:36,8875,japanese,30-09-13 9:37,active
4366.00,30-09-13 12:21,200,russian,,pending
4367.00,01-10-13 13:28,857,indian,,pending
4368.00,01-10-13 5:48,9,english,,pending
4369.00,01-10-13 18:41,11582,english,,pending
4370.00,01-10-13 11:57,7855,english,,pending
4371.00,01-10-13 15:58,4049,english,01-10-13 16:00,active
4372.00,01-10-13 18:55,5549,spanish,,pending
4373.00,01-10-13 11:52,7,german,01-10-13 11:54,active
4374.00,01-10-13 17:53,7036,english,,pending
4375.00,01-10-13 16:43,6722,english,,pending
4376.00,01-10-13 12:48,5345,english,01-10-13 12:50,active
4377.00,01-10-13 18:47,7677,portugese,,pending
4378.00,01-10-13 13:34,11674,english,,pending
4379.00,01-10-13 8:50,8053,spanish,01-10-13 8:52,active
4380.00,01-10-13 1:43,12796,english,01-10-13 1:45,active
4381.00,01-10-13 11:58,6074,english,,pending
4382.00,01-10-13 8:08,3360,english,01-10-13 8:10,active
4383.00,01-10-13 19:56,1,french,01-10-13 19:57,active
4384.00,01-10-13 9:52,9,chinese,,pending
4385.00,01-10-13 9:30,19,spanish,,pending
4386.00,01-10-13 15:35,6531,english,,pending
4387.00,01-10-13 13:37,809,english,01-10-13 13:39,active
4388.00,01-10-13 13:25,12385,english,01-10-13 13:26,active
4389.00,01-10-13 17:36,8555,spanish,01-10-13 17:38,active
4390.00,01-10-13 12:07,210,english,01-10-13 12:09,active
4391.00,01-10-13 15:54,4269,spanish,01-10-13 15:55,active
4392.00,01-10-13 11:19,3503,english,01-10-13 11:21,active
4393.00,01-10-13 11:16,12937,english,01-10-13 11:18,active
4394.00,01-10-13 11:57,11034,english,01-10-13 11:58,active
4395.00,01-10-13 16:41,1,italian,,pending
4396.00,01-10-13 17:03,206,german,,pending
4397.00,01-10-13 10:17,9734,english,,pending
4398.00,01-10-13 14:06,5429,english,01-10-13 14:08,active
4399.00,01-10-13 9:58,5788,spanish,,pending
4400.00,02-10-13 5:47,6747,french,02-10-13 5:49,active
4401.00,02-10-13 9:38,105,spanish,,pending
4402.00,02-10-13 2:38,6682,english,02-10-13 2:40,active
4403.00,02-10-13 15:59,623,italian,,pending
4404.00,02-10-13 21:12,3209,english,,pending
4405.00,02-10-13 11:07,2717,french,02-10-13 11:08,active
4406.00,02-10-13 11:16,9640,english,02-10-13 11:17,active
4407.00,02-10-13 13:05,8085,english,,pending
4408.00,02-10-13 19:30,9379,english,,pending
4409.00,02-10-13 15:41,224,english,02-10-13 15:43,active
4410.00,02-10-13 12:27,3973,chinese,02-10-13 12:28,active
4411.00,02-10-13 14:15,98,russian,,pending
4412.00,02-10-13 8:45,9,japanese,,pending
4413.00,02-10-13 7:29,43,english,02-10-13 7:30,active
4414.00,02-10-13 16:59,6931,spanish,02-10-13 17:01,active
4415.00,02-10-13 14:46,13186,english,,pending
4416.00,02-10-13 16:52,6,english,,pending
4417.00,02-10-13 2:47,8223,spanish,02-10-13 2:48,active
4418.00,02-10-13 11:59,3493,english,,pending
4419.00,02-10-13 12:12,2384,korean,02-10-13 12:13,active
4420.00,02-10-13 12:56,37,english,,pending
4421.00,02-10-13 11:08,2,english,,pending
4422.00,02-10-13 8:24,17,french,,pending
4423.00,02-10-13 10:36,65,english,,pending
4424.00,02-10-13 18:30,3907,english,,pending
4425.00,02-10-13 14:36,9,french,,pending
4426.00,02-10-13 9:13,4,spanish,02-10-13 9:15,active
4427.00,02-10-13 17:49,9438,english,,pending
4428.00,02-10-13 14:26,2628,italian,,pending
4429.00,02-10-13 15:39,12314,english,,pending
4430.00,02-10-13 15:46,336,english,02-10-13 15:48,active
4431.00,02-10-13 12:49,1199,english,,pending
4432.00,03-10-13 9:59,8525,indian,,pending
4433.00,03-10-13 14:57,635,english,03-10-13 14:58,active
4434.00,03-10-13 16:07,79,spanish,,pending
4435.00,03-10-13 3:10,12091,english,03-10-13 3:11,active
4436.00,03-10-13 16:32,10379,german,,pending
4437.00,03-10-13 11:38,6054,japanese,03-10-13 11:39,active
4438.00,03-10-13 16:09,6181,indian,03-10-13 16:11,active
4439.00,03-10-13 7:17,10384,english,,pending
4440.00,03-10-13 8:06,11527,english,03-10-13 8:08,active
4441.00,03-10-13 16:18,11,english,,pending
4442.00,03-10-13 10:04,2,english,03-10-13 10:06,active
4443.00,03-10-13 7:00,3,japanese,03-10-13 7:02,active
4444.00,03-10-13 12:07,3504,english,,pending
4445.00,03-10-13 12:53,31,english,,pending
4446.00,03-10-13 12:06,20,english,03-10-13 12:08,active
4447.00,03-10-13 15:53,4759,english,03-10-13 15:55,active
4448.00,03-10-13 10:32,6,russian,,pending
4449.00,03-10-13 16:08,6895,french,,pending
4450.00,03-10-13 10:05,6338,french,03-10-13 10:07,active
4451.00,03-10-13 0:02,5486,indian,,pending
4452.00,03-10-13 9:15,2,arabic,03-10-13 9:17,active
4453.00,03-10-13 10:22,785,english,,pending
4454.00,03-10-13 14:26,5950,korean,,pending
4455.00,03-10-13 17:52,3,english,03-10-13 17:54,active
4456.00,03-10-13 12:38,2194,english,03-10-13 12:40,active
4457.00,03-10-13 7:58,9271,italian,03-10-13 7:59,active
4458.00,03-10-13 16:58,6870,english,03-10-13 16:59,active
4459.00,03-10-13 16:28,8612,spanish,,pending
4460.00,04-10-13 13:50,11791,chinese,,pending
4461.00,04-10-13 16:26,8,spanish,,pending
4462.00,04-10-13 10:00,1453,english,04-10-13 10:01,active
4463.00,04-10-13 14:00,6921,spanish,,pending
4464.00,04-10-13 14:05,11222,english,,pending
4465.00,04-10-13 12:48,994,english,04-10-13 12:49,active
4466.00,04-10-13 13:09,7,japanese,,pending
4467.00,04-10-13 2:00,10428,english,,pending
4468.00,04-10-13 13:05,7154,english,,pending
4469.00,04-10-13 9:29,11151,english,04-10-13 9:30,active
4470.00,04-10-13 14:25,453,english,,pending
4471.00,04-10-13 13:58,5984,english,,pending
4472.00,04-10-13 14:26,11698,english,04-10-13 14:27,active
4473.00,04-10-13 10:00,8397,japanese,04-10-13 10:02,active
4474.00,04-10-13 13:19,27,german,04-10-13 13:20,active
4475.00,04-10-13 14:17,12644,english,04-10-13 14:18,active
4476.00,04-10-13 13:03,9831,indian,04-10-13 13:05,active
4477.00,04-10-13 23:09,7462,japanese,,pending
4478.00,04-10-13 22:56,247,english,,pending
4479.00,04-10-13 7:13,10943,english,,pending
4480.00,04-10-13 14:09,17,french,,pending
